Cmpd_ID,MolLogP,HeavyAtomCount,HeavyAtomMolWt,HAccept,Heteroatoms,HDonor,MolWt,MolMR,RotableBonds,RingCount,Ipc,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,BalabanJ,BertzCT,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,NHOHCount,NOCount,FractionCSP3,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,Affinity,pIC50
CatS_90,4.6293,46,620.462,9,13,3,662.798,172.1363,10,6,24100165590,-2.84,250,2,3,3,0.97826087,1.739130435,2.47826087,0.505780862,0.416986807,0.416986807,-0.505780862,1.13717643,1470.809482,33.07574872,14.51015908,7.815879268,32.2605733,22.15201825,25.85335549,16.08923072,12.38636674,9.196826639,6.694062639,26.66985207,17.07482928,13.52311657,10.23229354,7.813033116,3,8,0.545454545,270.9073719,25.32966286,9.581712666,4.390415048,18.26992695,11.76188495,18.19910121,37.10711152,99.33755374,29.59348855,11.92118723,0,0,0,6.176298517,27.77471498,0,24.89709281,0,55.69940146,69.55557099,59.28540046,17.00689132,17.44927122,10.21669833,106.724662,25.68663295,0,29.66247422,47.36005295,0,11.25737949,23.24904647,5.749511833,11.76188495,24.01539179,10.64499531,75.5412364,55.73491486,17.82825202,18.19910121,16.81453707,20.0165178,5.098681808,27.77471498,0,57.37291845,6.63369135,29.57644584,3.3877897,0.739135697,11.55475196,-4.283748766,6.919920232,0,1.182428868,0.35,6.455931956
CatS_91,4.79538,47,630.481,9,13,2,671.809,175.1865,10,6,41304792274,-3.15,252,2,3,3,1.021276596,1.787234043,2.531914894,0.416986807,0.416986807,0.389856926,-0.389856926,1.134839405,1558.725985,33.73976972,14.95071772,8.118324265,32.96768008,22.69002305,26.35335549,16.33923072,12.52660486,9.339596556,6.806429805,27.16985207,17.32482928,13.66335469,10.37506345,7.925400281,2,8,0.529411765,276.87066,20.22313546,9.581712666,4.390415048,23.53181851,11.76188495,18.19910121,37.10711152,99.33755374,35.15694005,12.24089671,0,0,0,6.176298517,22.66818759,5.261891555,24.89709281,0,55.69940146,69.55557099,64.84885195,17.3266008,17.44927122,10.21669833,101.6181346,25.68663295,11.33111287,35.22592572,47.36005295,0,11.25737949,23.24904647,0,11.76188495,24.01539179,11.44023988,74.55993148,55.73491486,17.82825202,6.066367068,28.94727121,26.08573911,5.098681808,27.93007914,0,57.42742855,6.699727269,28.88738719,4.154961923,0.475075729,14.10384866,-4.295846123,6.94907062,0,1.181679513,0.22,6.657577319
CatS_92,3.1151,44,620.484,9,15,3,662.82,162.818,11,5,4696836147,-1.75,246,2,3,2,1.113636364,1.818181818,2.5,0.416986807,0.416986807,0.389856949,-0.389856949,1.282240194,1373.812173,33.60865595,14.34664694,8.946985274,31.48455242,20.85330641,24.95162236,15.23308881,12.0748946,8.570437319,6.327282335,26.58461553,18.11009891,14.99167774,10.3673899,8.287453932,3,9,0.689655172,260.3367326,20.22313546,4.681802935,17.5303069,18.26992695,11.76188495,6.066367068,50.90553344,79.20036895,30.16187146,6.171675396,0,10.02329115,0,6.176298517,31.08598457,0,29.61918767,0,74.58288553,57.82191763,35.01993218,11.25737949,21.7851761,10.03888347,109.2440288,35.70992411,0,42.50411747,23.09458468,0,11.25737949,17.56166019,0,11.76188495,34.03868295,17.48208071,94.92763605,30.12427214,17.82825202,10.74817,0,19.83870293,5.098681808,31.08598457,0,82.88065869,4.364253159,19.16089098,2.450233176,0.463638171,4.08070994,-1.905937194,5.103327628,-3.263234966,1.165460412,4.53,5.343901798
CatS_93,5.85278,47,628.485,8,12,2,670.821,174.9485,10,6,41010929090,-2.95,252,2,3,3,1,1.723404255,2.425531915,0.416986807,0.416986807,0.389856949,-0.389856949,1.123315627,1539.066525,33.93237054,15.07915452,8.378508677,32.96768008,22.6731863,26.48349217,16.58235704,12.91868981,9.700882046,7.069835813,27.29998875,17.5679556,14.05543964,10.73634894,8.18880629,2,7,0.542857143,277.4757684,20.22313546,4.681802935,4.390415048,23.53181851,11.76188495,18.19910121,74.51962512,73.15852812,35.53877508,6.171675396,0,0,0,6.176298517,22.66818759,5.261891555,24.89709281,0,74.45895075,51.56614845,70.41230344,17.3266008,11.76188495,5.316788604,88.52862183,25.68663295,11.33111287,59.5489265,47.36005295,0,11.25737949,17.56166019,0,11.76188495,24.01539179,4.895483476,80.60177231,56.22048064,23.39170351,6.066367068,28.94727121,21.18582938,10.36057336,22.66818759,0,57.44124723,4.571087761,28.50398983,4.531142999,0.915849372,14.24994828,-2.267350451,5.783040548,0,1.187711095,0.095,7.022276395
CatS_94,6.6345,46,637.92,7,12,2,680.256,175.2435,10,6,23466548897,-2.15,250,2,3,3,1,1.760869565,2.5,0.416986807,0.416986807,0.389856949,-0.389856949,1.134079858,1470.200885,33.73976972,14.95071772,8.277920721,32.2605733,22.13518149,25.91424304,16.29773248,12.73988349,9.509772774,7.000542008,27.48666857,17.66129551,14.3130691,10.78033677,8.318239939,2,6,0.558823529,277.0215128,20.22313546,4.681802935,4.390415048,18.26992695,11.76188495,29.8000411,74.51962512,78.18116143,23.90610228,6.171675396,0,0,0,6.176298517,22.66818759,0,24.89709281,0,74.45895075,51.56614845,69.87148526,11.25737949,23.36282484,5.316788604,88.52862183,25.68663295,0,53.98547501,47.36005295,5.022633314,11.25737949,17.56166019,0,23.36282484,24.01539179,4.895483476,75.03832082,61.24311396,23.39170351,6.066367068,22.88090414,21.18297513,16.6996217,22.66818759,0,57.42540659,4.596019852,20.18974035,3.926454775,0.945460296,12.34984063,-2.180604701,5.882417309,0,7.393042675,0.12,6.920818754
CatS_95,5.3761,45,604.463,8,12,2,646.799,168.0285,10,6,16826087069,-2.51,244,2,3,3,1,1.777777778,2.511111111,0.416986807,0.416986807,0.389856949,-0.389856949,1.139707826,1404.168678,32.43166621,14.50055604,8.079206082,31.39032981,21.74133464,25.48349217,16.05786386,12.43948099,9.295740818,6.819907157,26.29998875,17.04346242,13.57623082,10.33120772,7.938877634,2,7,0.575757576,265.9378946,20.22313546,9.665781456,4.390415048,18.26992695,11.76188495,12.13273414,63.03826758,90.96720573,23.90610228,6.171675396,0,0,0,6.176298517,22.66818759,0,29.88107133,0,74.45895075,51.56614845,65.10980496,11.25737949,11.76188495,5.316788604,93.51260035,25.68663295,0,54.11595151,47.49052946,0,11.25737949,17.56166019,0,11.76188495,24.01539179,4.895483476,75.03832082,61.91440864,17.82825202,6.066367068,23.01138064,26.16695366,5.098681808,22.66818759,0,57.37742497,9.114104952,19.39945763,3.808921342,0.927370943,10.33719106,-0.327275133,5.917764809,0,1.195039427,0.17,6.769551079
CatS_96,5.9897,47,630.477,8,12,2,675.837,176.7855,11,6,41010929090,-2.64,256,2,3,3,1,1.723404255,2.425531915,0.496768216,0.416986807,0.416986807,-0.496768216,1.120692197,1467.832919,34.23101545,15.27887907,8.50998212,32.96768008,22.6731863,26.94452686,16.72112268,12.95803768,9.776900958,7.116091026,27.76102344,17.70672124,14.09478751,10.81236786,8.235061503,2,7,0.571428571,278.196734,24.95999841,4.681802935,4.390415048,18.26992695,11.76188495,18.19910121,74.51962512,73.15852812,31.01589982,11.92118723,0,0,0,6.176298517,27.40505054,0,24.89709281,0,74.45895075,58.67594599,64.84885195,17.00689132,11.76188495,10.05365156,95.63841937,25.68663295,0,53.98547501,47.36005295,0,11.25737949,17.56166019,5.749511833,11.76188495,24.01539179,4.895483476,75.03832082,55.90362541,29.45807058,13.17616461,16.81453707,27.2493422,9.835544762,22.66818759,0,62.7640462,4.612231315,19.47220528,3.993060513,1.832113928,12.58348224,-2.132257675,5.926312247,1.670531603,1.194941012,0.23,6.638272164
CatS_97,5.3761,45,604.463,8,12,2,646.799,168.0285,10,6,16826087069,-2.51,244,2,3,3,0.977777778,1.711111111,2.444444444,0.416986807,0.416986807,0.389856949,-0.389856949,1.139707826,1404.168678,32.43166621,14.50055604,8.079206082,31.39032981,21.74133464,25.48349217,16.04779775,12.46542487,9.367202969,6.87562548,26.29998875,17.03339631,13.6021747,10.40266987,7.994595956,2,7,0.575757576,265.9378946,20.22313546,9.665781456,4.390415048,18.26992695,11.76188495,6.066367068,74.51962512,85.55221526,23.90610228,6.171675396,0,0,0,6.176298517,22.66818759,0,29.88107133,0,74.45895075,51.56614845,65.10980496,11.25737949,11.76188495,5.316788604,93.51260035,25.68663295,0,53.98547501,47.62100596,0,11.25737949,17.56166019,0,11.76188495,24.01539179,4.895483476,75.03832082,50.15411357,29.45807058,6.066367068,17.07549008,32.23332072,5.098681808,22.66818759,0,57.38253014,8.732344498,19.40708194,4.004745998,0.999172178,8.465393236,1.58938095,5.973491802,0,1.195859258,0.68,6.167491087
CatS_98,4.4359,46,620.462,8,13,2,666.83,170.3545,10,6,28091639440,-2.19,254,3,4,2,1.02173913,1.739130435,2.456521739,0.416986807,0.416986807,0.389856949,-0.389856949,1.118345871,1334.130184,33.70125653,14.92506991,8.083953594,32.2605733,22.15201825,26.4107665,16.84756951,13.21727055,9.95667129,7.349348655,27.22726308,17.83316807,14.35402038,10.99213819,8.468319131,2,8,0.696969697,272.4013876,25.12304519,9.476340119,4.390415048,18.26992695,11.76188495,6.066367068,63.74717669,92.16594698,23.90610228,6.171675396,0,5.907179729,0,6.176298517,27.46272477,0,29.79700254,5.917906046,81.38268795,64.65566126,35.01993218,11.25737949,17.66906468,5.316788604,112.4252241,30.48117014,5.917906046,55.34576072,23.09458468,0,11.25737949,17.56166019,0,11.76188495,24.01539179,16.72056925,69.12041477,82.1516367,17.82825202,6.066367068,9.581712666,15.11660807,5.098681808,27.46272477,0,57.38178176,19.31788761,19.3770138,2.594395978,0.831895641,4.262114653,-0.470335859,7.269799765,0,1.185446651,2.65,5.576754126
CatS_99,5.85278,47,628.485,8,12,2,670.821,174.9485,10,6,40693632686,-2.95,252,2,3,3,1.021276596,1.787234043,2.531914894,0.416986807,0.416986807,0.389856949,-0.389856949,1.12897739,1556.316525,33.93237054,15.07915452,8.378508677,32.96768008,22.6731863,26.48349217,16.58235704,12.92214413,9.676825784,7.102166797,27.29998875,17.5679556,14.05889396,10.71229268,8.221137274,2,7,0.542857143,277.4757684,20.22313546,4.681802935,4.390415048,23.53181851,11.76188495,18.19910121,74.51962512,73.15852812,35.53877508,6.171675396,0,0,0,6.176298517,22.66818759,5.261891555,24.89709281,0,74.45895075,51.56614845,70.41230344,17.3266008,11.76188495,5.316788604,88.52862183,25.68663295,11.33111287,59.5489265,47.36005295,0,11.25737949,17.56166019,0,11.76188495,24.01539179,4.895483476,80.60177231,56.22048064,23.39170351,6.066367068,22.88090414,27.25219645,5.098681808,27.93007914,0,57.44415136,4.559399891,28.68169916,4.478358498,0.873488022,14.29655438,-2.330623955,5.72713986,0,1.186499454,0.2,6.698970004
CatS_100,4.1883,45,608.451,8,13,2,652.803,165.7855,10,6,16127417620,-2.19,248,3,4,2,1.022222222,1.777777778,2.488888889,0.416986807,0.416986807,0.389856949,-0.389856949,1.132382178,1323.460838,32.73920095,14.28821844,7.86112221,31.55346652,21.65201825,25.70365972,16.35441889,12.83246427,9.709995044,7.259869097,26.5201563,17.34001745,13.9692141,10.74546194,8.378839574,2,8,0.6875,266.0364455,25.12304519,9.476340119,4.390415048,18.26992695,11.76188495,6.066367068,44.23684225,105.2554598,23.90610228,6.171675396,0,5.907179729,0,6.176298517,27.46272477,0,29.79700254,0,87.42452878,58.11090485,35.01993218,11.25737949,17.66906468,5.316788604,111.9223085,30.48117014,0,55.34576072,23.09458468,0,11.25737949,17.56166019,0,11.76188495,24.01539179,10.8026632,81.58307723,69.18605867,17.82825202,6.066367068,9.581712666,15.11660807,5.098681808,27.46272477,0,57.34037,18.71511662,19.35876555,2.614585047,0.741596907,4.56043497,-0.813858577,6.546173201,0,1.186816276,0.82,6.086186148
CatS_101,5.0628,46,623.461,8,13,2,664.789,170.4295,10,6,24100165590,-2.71,250,2,3,3,0.97826087,1.739130435,2.47826087,0.416986807,0.416986807,0.389856926,-0.389856926,1.13717643,1469.199841,33.20079976,14.59285826,7.869191708,32.2605733,22.15201825,25.78410637,16.05460616,12.34906396,9.167547582,6.670679131,26.60060295,17.04020472,13.48581379,10.20301448,7.789649608,2,7,0.545454545,270.2786736,20.22313546,9.581712666,8.780830095,18.26992695,11.76188495,18.19910121,37.10711152,99.33755374,29.59348855,11.98889624,0,0,0,6.176298517,27.05860263,0,24.89709281,0,55.69940146,69.55557099,65.1026213,11.25737949,17.44927122,10.21669833,101.6181346,25.68663295,5.817220841,29.66247422,47.36005295,0,11.25737949,27.63946151,0,11.76188495,24.01539179,17.25746072,100.8628919,23.86850296,23.89461909,18.19910121,15.64807973,15.11660807,5.098681808,27.05860263,0,71.5798182,6.455062524,19.32810835,3.110885453,0.232962858,10.97693946,-4.338492464,6.562540497,0,1.175508453,0.4,6.397940009
CatS_102,5.9425,49,673.468,8,15,2,714.796,175.4735,10,6,74595820095,-2.85,268,2,3,3,0.897959184,1.653061224,2.367346939,0.416986807,0.416986807,0.389856926,-0.389856926,1.118054437,1565.271316,35.95803399,15.17677009,8.907047019,34.7605733,23.34650636,27.04003532,16.67658757,12.94573982,9.513036218,6.858723937,27.8565319,17.66218613,14.08248965,10.54850312,7.977694413,2,7,0.558823529,284.9746865,20.22313546,9.581712666,4.390415048,31.44117209,11.76188495,12.13273414,43.17347859,105.02494,29.46955377,6.171675396,0,0,0,12.35259703,35.83943273,0,24.89709281,0,61.87569997,69.55557099,64.84885195,11.25737949,17.44927122,10.21669833,101.6181346,31.86293147,0,35.22592572,47.36005295,0,11.25737949,36.42029161,0,11.76188495,35.7551418,11.44023988,107.4076483,41.21836564,12.13273414,16.81453707,4.899909731,15.11660807,5.098681808,35.83943273,0,96.92960904,6.200128322,19.28503725,2.140324357,0.442445448,9.431350914,-8.967640295,5.724826706,0,1.147251593,0.39,6.408935393
CatS_103,3.2342,43,586.425,8,14,4,627.753,157.5576,10,5,3703413395,-2.39,238,2,3,2,1.139534884,1.860465116,2.558139535,0.416986807,0.416986807,0.389856949,-0.389856949,1.28952751,1244.153515,32.01682246,14.14506552,8.41249373,30.56190269,20.56270185,24.21247605,15.03018232,11.69346628,8.536077521,6.252203805,25.02897263,16.01578088,12.83021611,9.571544419,7.371174282,5,9,0.655172414,253.0773695,31.27359154,4.681802935,9.184952232,18.26992695,11.76188495,6.066367068,37.81602063,92.28988176,23.90610228,6.171675396,0,0,0,12.20741303,27.46272477,0,30.21388141,5.733667477,74.58288553,51.56614845,35.01993218,11.25737949,17.79299946,16.36724469,100.6015772,25.68663295,0,42.50411747,23.09458468,0,11.25737949,22.35619737,0,11.76188495,30.0465063,17.48208071,68.99647999,49.79965902,17.82825202,6.066367068,4.681802935,20.43339667,10.83234929,27.46272477,0,57.13529064,15.54614666,21.89881551,7.748503861,0.471845485,3.726987507,-2.800313937,5.349236229,0,1.173488049,1.4,5.853871964
CatS_104,3.2988,42,572.418,8,13,3,612.738,153.7349,10,5,2402170045,-2.19,232,2,3,2,1.119047619,1.833333333,2.523809524,0.416986807,0.416986807,0.389856949,-0.389856949,1.309692818,1225.437129,31.24157763,13.62634901,7.654653332,29.8547959,20.0795386,23.71247605,14.78018232,11.58724687,8.592063404,6.191199571,24.52897263,15.76578088,12.7239967,9.627530302,7.310170048,4,8,0.655172414,247.5275073,25.95680294,9.476340119,4.390415048,18.26992695,11.76188495,6.066367068,50.90553344,79.07643417,23.90610228,6.171675396,0,5.907179729,0,6.176298517,27.46272477,0,24.89709281,11.65157352,68.5410447,51.56614845,35.01993218,11.25737949,17.66906468,11.05045608,94.43580156,30.48117014,5.917906046,42.50411747,23.09458468,0,11.25737949,17.56166019,0,11.76188495,24.01539179,23.26532566,94.92763605,23.86850296,17.82825202,6.066367068,4.681802935,15.11660807,10.83234929,27.46272477,0,57.07537093,15.85556964,19.10592306,7.948435699,0.0790493,4.208749754,-2.955249101,5.258880982,0,1.173269733,3.18,5.49757288
CatS_105,5.0628,46,623.461,8,13,2,664.789,170.4295,10,6,23802183165,-2.71,250,2,3,3,0.956521739,1.695652174,2.413043478,0.416986807,0.416986807,0.389856926,-0.389856926,1.131080682,1451.949841,33.20079976,14.59285826,8.042535813,32.2605733,22.13518149,25.78410637,16.04862309,12.37406918,9.1661813,6.631697952,26.60060295,17.03422165,13.51081902,10.2016482,7.750668429,2,7,0.545454545,270.2786736,20.22313546,9.581712666,8.780830095,18.26992695,11.76188495,6.066367068,49.23984566,105.02494,23.90610228,11.98889624,0,0,0,6.176298517,27.05860263,0,24.89709281,0,55.69940146,69.55557099,65.1026213,11.25737949,17.44927122,10.21669833,101.6181346,25.68663295,5.817220841,29.66247422,47.36005295,0,11.25737949,27.63946151,0,11.76188495,24.01539179,10.71270432,75.5412364,55.73491486,29.96098615,18.19910121,4.681802935,20.0165178,5.098681808,27.05860263,0,70.66232428,6.691316115,19.34630334,3.538248019,0.215357238,10.73126597,-4.29460824,7.013635665,0,1.179490944,0.53,6.27572413
CatS_106,5.3224,48,644.484,9,13,2,690.852,181.6405,12,6,65742095756,-2.84,262,2,3,3,1.020833333,1.791666667,2.541666667,0.491707732,0.416986807,0.416986807,-0.491707732,1.124901018,1504.672768,35.0023342,15.7978828,8.471762531,33.67478686,23.19002305,27.52149697,17.06552998,12.7983898,9.480191495,6.958461304,28.33799355,18.05112854,13.93513963,10.51565839,8.077431781,2,8,0.571428571,283.9565676,24.95999841,9.581712666,4.390415048,18.26992695,11.76188495,18.19910121,44.03084872,99.33755374,36.20037052,11.92118723,0,0,0,6.176298517,27.40505054,0,24.89709281,0,62.62313866,76.16245296,59.28540046,17.00689132,17.44927122,14.95356129,108.2250166,25.68663295,0,36.58621142,47.36005295,0,11.25737949,23.24904647,5.749511833,11.76188495,24.01539179,4.895483476,75.72729674,67.90524832,17.82825202,6.066367068,29.80464134,26.08288487,9.835544762,22.66818759,0,63.35578407,6.885471565,19.50894034,3.728056272,1.368286932,12.36779283,-4.230377324,9.907732134,0,1.191646514,0.34,6.468521083
CatS_107,2.6744,44,600.428,9,14,4,642.764,160.067,11,5,6485009770,-2.23,244,2,3,2,1.113636364,1.840909091,2.545454545,0.416986807,0.416986807,0.389856949,-0.389856949,1.273910409,1262.13713,33.14240906,14.90720452,8.518637977,31.26900947,21.10070665,24.78944616,15.41128834,11.91050572,8.698412924,6.324333789,25.60594274,16.3968869,13.04725556,9.733879822,7.443304266,4,9,0.666666667,258.8966547,30.64645146,9.476340119,4.390415048,18.26992695,11.76188495,6.066367068,37.81602063,92.28988176,23.90610228,12.77855736,0,5.907179729,0,6.176298517,32.56925216,0,30.21388141,0,74.58288553,58.17303041,35.01993218,11.25737949,17.66906468,10.63357721,112.1910517,30.48117014,0,42.50411747,23.09458468,0,11.25737949,17.56166019,0,11.76188495,30.62227376,23.38926044,82.0859928,36.71014621,17.82825202,6.066367068,4.681802935,20.43339667,10.2052092,27.46272477,0,57.17148992,15.86689595,30.93392768,2.483247387,0.08365989,4.210422645,-2.889783143,4.720861189,0,1.169278485,1.36,5.866461092
CatS_108,5.9897,47,630.477,8,12,2,675.837,176.7855,11,6,41304792274,-2.64,256,2,3,3,1.021276596,1.765957447,2.510638298,0.496466954,0.416986807,0.416986807,-0.496466954,1.132097143,1485.082919,34.23101545,15.27887907,8.330565229,32.96768008,22.69002305,26.94452686,16.72710574,12.92682817,9.768446177,7.221379427,27.76102344,17.7127043,14.063578,10.80391307,8.340349904,2,7,0.571428571,278.196734,24.95999841,4.681802935,4.390415048,18.26992695,11.76188495,24.26546827,68.45325805,73.15852812,31.01589982,11.92118723,0,0,0,6.176298517,27.40505054,0,24.89709281,0,74.45895075,58.67594599,64.84885195,17.00689132,11.76188495,10.05365156,95.63841937,25.68663295,0,53.98547501,47.36005295,0,11.25737949,17.56166019,5.749511833,11.76188495,24.01539179,4.895483476,75.03832082,61.96999247,23.39170351,13.17616461,22.88090414,21.18297513,9.835544762,22.66818759,0,63.06781066,4.602300207,19.49175201,3.902344095,1.834925587,12.4742957,-2.215079025,5.858810721,1.705540372,1.193966345,0.15,6.823908741
CatS_109,4.9323,47,632.473,9,13,2,676.825,177.0235,11,6,41304792274,-2.84,256,2,3,3,1.021276596,1.787234043,2.531914894,0.494586255,0.416986807,0.416986807,-0.494586255,1.132097143,1487.733954,34.0383256,15.14993472,8.247062171,32.96768008,22.69002305,26.81439019,16.47799636,12.56950124,9.400265014,6.85351563,27.63088677,17.46359492,13.70625107,10.43573191,7.972486107,2,8,0.558823529,277.5916255,24.95999841,9.581712666,4.390415048,18.26992695,11.76188495,18.19910121,37.10711152,99.33755374,36.7032861,11.92118723,0,0,0,6.176298517,27.40505054,0,24.89709281,0,55.69940146,76.66536853,59.28540046,17.00689132,17.44927122,14.95356129,108.7279322,25.68663295,0,29.66247422,47.36005295,0,11.25737949,23.24904647,5.749511833,11.76188495,24.01539179,4.895483476,69.12041477,67.90524832,17.82825202,13.17616461,22.88090414,26.08288487,9.835544762,22.66818759,0,63.00640311,6.855823981,19.46528648,3.70520264,1.333429668,12.27701759,-4.229662159,7.300393329,1.678873705,1.190564984,0.41,6.387216143
CatS_110,4.6293,46,620.462,9,13,3,662.798,172.1363,10,6,23466548897,-2.84,250,2,3,3,0.97826087,1.760869565,2.5,0.507886236,0.416986807,0.416986807,-0.507886236,1.134079858,1470.809482,33.07574872,14.51015908,7.98829586,32.2605733,22.13518149,25.85335549,16.08324766,12.41750451,9.169292587,6.669515521,26.66985207,17.06884622,13.55425434,10.20475949,7.788485997,3,8,0.545454545,270.9073719,25.32966286,9.581712666,4.390415048,18.26992695,11.76188495,12.13273414,37.10711152,111.0913071,23.90610228,11.92118723,0,0,0,6.176298517,27.77471498,0,24.89709281,0,55.69940146,69.55557099,59.28540046,17.00689132,17.44927122,10.21669833,106.724662,25.68663295,0,29.66247422,47.36005295,0,11.25737949,23.24904647,5.749511833,11.76188495,24.01539179,10.64499531,69.12041477,62.15573648,17.82825202,18.19910121,16.81453707,20.0165178,5.098681808,27.77471498,0,57.37535953,6.726756891,29.1921035,3.566581565,0.718846948,11.48549803,-4.267083018,7.10143225,0,1.183837637,0.48,6.318758763
CatS_111,4.8334,40,542.412,7,11,2,583.74,150.2145,9,5,988873276.9,-1.66,222,2,3,2,1.075,1.8,2.525,0.416986807,0.416986807,0.389856949,-0.389856949,1.333616354,1126.358122,29.81940877,13.10559118,7.395216263,28.27744564,19.168855,23.22687749,14.57605817,11.59312623,8.478369612,6.035781219,24.04337407,15.56165673,12.72987606,9.51383651,7.154751696,2,6,0.689655172,238.0260945,20.22313546,4.681802935,4.390415048,18.26992695,11.76188495,12.99010427,56.82343949,73.15852812,23.90610228,6.171675396,0,0,0,6.176298517,22.66818759,0,24.89709281,5.917906046,75.4647819,51.56614845,35.01993218,11.25737949,11.76188495,5.316788604,88.52862183,25.68663295,5.917906046,49.42785467,23.09458468,0,11.25737949,17.56166019,0,11.76188495,24.01539179,4.895483476,69.12041477,56.07201962,23.89461909,6.066367068,4.681802935,22.04034527,5.098681808,22.66818759,0,57.0813587,4.623970923,19.15499789,2.745960649,1.223386662,4.305643983,-1.773930861,8.521511302,0,1.200434085,2.86,5.543633967
CatS_112,5.2235,41,554.423,7,11,2,597.767,154.8315,9,5,1282338893,-1.66,228,2,3,2,1.097560976,1.829268293,2.536585366,0.416986807,0.416986807,0.389856949,-0.389856949,1.325095391,1168.361922,30.78653121,12.91334109,7.844374147,29.20009537,19.48211493,24.14952722,14.8893181,12.57481781,8.811732351,6.132077449,24.9660238,15.87491666,13.71156764,9.847199249,7.251047926,2,6,0.7,244.3910366,20.22313546,4.681802935,4.390415048,18.26992695,11.76188495,19.91384147,56.32052391,73.15852812,23.90610228,6.171675396,0,0,0,6.176298517,22.66818759,0,24.89709281,5.414990469,82.3885191,51.56614845,35.01993218,11.25737949,11.76188495,5.316788604,88.52862183,25.68663295,5.414990469,56.35159187,23.09458468,0,11.25737949,17.56166019,0,11.76188495,24.01539179,4.895483476,74.53540524,50.15411357,23.89461909,6.066367068,4.681802935,28.96408247,5.098681808,22.66818759,0,57.15850674,4.628260023,19.23376466,3.080138012,0.497483914,4.307294487,-1.86386585,10.7582995,0,1.200118514,3.68,5.434152181
CatS_113,5.0481,49,680.539,9,15,1,724.891,181.5756,11,6,74632523257,-2.56,268,2,3,3,1,1.734693878,2.408163265,0.416986807,0.416986807,0.389856949,-0.389856949,1.206459968,1674.699395,36.23822663,15.35836789,9.031157271,34.7605733,23.34650636,27.65545063,16.90736842,13.35925076,9.856876207,7.149207788,29.28844379,19.7412786,16.47843857,12.14205154,9.054718887,1,9,0.588235294,289.2735841,14.90634686,9.665781456,12.80821203,22.57514294,11.76188495,12.13273414,63.03826758,90.96720573,30.16187146,6.171675396,0,10.02329115,0,6.176298517,31.08598457,0,28.86949872,0,74.45895075,57.82191763,65.10980496,11.25737949,21.7851761,0,112.4913825,35.70992411,0,54.11595151,47.49052946,0,11.25737949,17.56166019,0,11.76188495,34.03868295,24.52975269,73.93308112,61.40303325,16.43795013,4.681802935,18.32957771,20.85016505,5.098681808,31.08598457,0,84.06387281,8.87153717,16.04661258,2.664052305,0.789049009,9.915353641,-0.054472428,4.292395071,-3.530902293,1.1091688,0.015,7.823908741
CatS_114,4.5957,49,680.539,9,15,1,724.891,184.0186,11,6,74632523257,-2.69,268,2,3,3,0.959183673,1.673469388,2.346938776,0.416986807,0.416986807,0.389856926,-0.389856926,1.206459968,1674.699395,36.11260986,15.27687957,8.975434554,34.7605733,23.34650636,27.65545063,16.79846182,13.15297134,9.656884087,6.947901808,29.28844379,19.63237199,16.27215914,11.94205942,8.853412907,1,9,0.558823529,289.4488277,14.90634686,9.581712666,12.80821203,22.57514294,11.76188495,24.26546827,37.10711152,105.02494,30.16187146,6.171675396,0,10.02329115,0,6.176298517,31.08598457,0,23.8855202,0,55.69940146,75.81134017,65.35176753,11.25737949,27.47256238,4.899909731,120.5969168,35.70992411,0,29.66247422,53.42642002,0,11.25737949,23.24904647,0,11.76188495,34.03868295,24.52975269,68.01517508,55.95697482,22.1253364,4.681802935,18.19910121,26.83246333,5.098681808,31.08598457,0,84.06676374,6.675377707,16.04538683,2.748887611,0.406438971,14.1652965,-3.747124102,5.893035011,-3.530402622,1.109673689,0.04,7.397940009
